student_id,gender,ssc_percentage,hsc_percentage,degree_percentage,cgpa,entrance_exam_score,technical_skill_score,soft_skill_score,internship_count,live_projects,work_experience_months,certifications,attendance_percentage,backlogs,extracurricular_activities,placement_status,salary_package_lpa
4074,Male,84,87,64,6.02,45,77,99,5,3,24,1,87,1,No,1,3.1
4075,Female,68,92,75,7.86,49,42,65,0,2,11,1,98,1,Yes,0,0.0
4076,Female,72,91,62,6.42,42,86,47,3,0,11,2,83,5,Yes,0,0.0
4077,Male,66,80,55,8.01,64,94,52,2,0,20,5,74,0,No,1,6.0
4078,Female,72,79,89,5.97,94,91,67,4,3,8,0,95,2,No,1,6.03
4079,Male,93,87,92,6.87,43,58,56,5,2,11,0,88,5,Yes,0,0.0
4080,Male,76,82,71,9.01,42,90,57,5,5,3,3,72,1,Yes,1,8.84
4081,Female,61,89,62,5.58,43,45,68,3,4,24,5,95,1,No,1,6.81
4082,Female,77,54,66,7.18,66,67,63,0,4,9,3,61,0,Yes,0,0.0
4083,Male,77,70,94,8.41,64,51,48,3,0,23,5,87,1,No,0,0.0
4084,Male,52,53,63,5.64,98,77,63,4,5,23,0,63,1,No,0,0.0
4085,Male,64,62,94,9.24,91,93,67,2,1,19,5,98,2,Yes,1,5.34
4086,Male,75,60,66,5.66,53,87,73,1,0,2,0,89,0,No,0,0.0
4087,Male,66,79,86,8.77,54,44,44,3,5,20,3,84,2,Yes,0,0.0
4088,Female,93,87,79,9.01,74,87,77,2,3,22,4,64,2,No,1,14.12
4089,Female,66,64,80,8.82,47,91,94,4,0,23,3,83,2,Yes,1,13.38
4090,Male,87,63,93,8.87,57,79,47,3,2,6,4,73,4,Yes,0,0.0
4091,Male,73,95,89,6.21,88,65,57,1,0,2,0,95,3,Yes,0,0.0
4092,Male,72,75,71,5.53,53,49,42,3,0,13,4,63,3,Yes,0,0.0
4093,Male,85,62,76,7.85,64,84,93,5,4,7,5,98,0,Yes,0,0.0
4094,Female,73,55,50,6.36,89,73,94,0,1,18,0,98,0,No,1,6.94
4095,Male,81,86,55,6.19,47,49,40,4,2,16,4,80,1,No,0,0.0
4096,Male,58,63,61,9.54,44,47,57,2,0,2,4,88,5,Yes,1,9.4
4097,Female,76,72,90,5.59,66,65,93,2,5,7,1,99,0,Yes,1,3.71
4098,Female,51,64,52,8.69,51,95,81,5,4,21,0,67,2,Yes,1,9.69
4099,Female,92,55,92,6.36,77,69,97,1,5,17,3,82,3,Yes,0,0.0
4100,Female,50,68,60,8.46,85,76,43,3,4,16,1,69,2,Yes,0,0.0
4101,Male,93,64,52,9.36,73,89,69,5,5,3,1,99,3,Yes,0,0.0
4102,Male,83,79,82,9.47,41,72,98,0,1,14,4,93,0,Yes,1,5.9
4103,Male,93,84,61,8.44,51,99,95,5,4,14,0,90,1,Yes,1,14.83
4104,Male,88,93,60,7.29,66,46,89,4,0,22,1,71,3,Yes,0,0.0
4105,Female,72,85,80,7.75,88,46,86,3,5,6,2,97,4,Yes,0,0.0
4106,Female,85,76,71,7.64,78,71,58,5,3,6,1,65,0,Yes,0,0.0
4107,Female,70,60,66,9.16,57,95,96,2,2,12,3,67,3,Yes,0,0.0
4108,Male,65,75,85,8.29,83,73,51,2,3,16,3,76,1,Yes,0,0.0
4109,Male,90,86,64,6.84,61,78,49,0,0,8,5,78,3,No,0,0.0
4110,Male,65,68,85,8.76,68,86,84,3,5,19,2,60,5,Yes,0,0.0
4111,Female,73,92,80,5.83,65,64,85,1,0,18,2,69,5,Yes,0,0.0
4112,Female,58,56,68,8.15,90,52,98,0,3,4,1,94,1,Yes,1,12.7
4113,Male,74,67,66,6.02,41,70,66,3,2,23,2,95,3,No,0,0.0
4114,Male,66,86,55,7.65,81,40,42,5,4,6,5,92,2,Yes,0,0.0
4115,Female,90,56,65,7.55,85,62,49,0,1,6,1,65,1,Yes,1,5.52
4116,Female,56,81,87,6.74,78,67,56,0,5,11,0,87,2,Yes,0,0.0
4117,Male,76,60,92,7.71,58,66,60,2,0,5,2,99,2,Yes,0,0.0
4118,Male,87,56,76,6.26,67,51,75,3,3,5,3,92,4,Yes,0,0.0
4119,Male,69,58,72,6.12,83,60,90,4,5,23,4,60,0,Yes,1,4.46
4120,Female,76,83,58,6.58,48,58,75,4,0,24,1,69,0,Yes,0,0.0
4121,Female,82,87,63,8.6,76,49,46,1,3,14,3,74,0,No,0,0.0
4122,Female,84,60,60,8.5,51,92,94,2,0,22,2,72,0,No,1,5.93
4123,Female,65,71,64,9.43,60,96,54,3,4,13,4,71,4,Yes,0,0.0
4124,Female,72,63,71,7.38,43,56,46,0,2,1,5,96,3,Yes,0,0.0
4125,Male,53,67,69,6.04,61,98,86,0,1,6,4,90,3,Yes,0,0.0
4126,Male,57,93,76,7.06,88,88,95,0,3,19,3,67,0,Yes,1,10.31
4127,Male,92,67,53,9.8,53,42,45,0,3,4,1,80,4,Yes,0,0.0
4128,Female,66,82,68,5.81,52,78,52,0,5,5,5,94,4,Yes,0,0.0
4129,Female,58,63,83,9.45,89,98,71,4,1,12,2,61,5,No,0,0.0
4130,Female,52,56,75,8.12,81,46,81,3,0,23,2,79,4,Yes,0,0.0
4131,Male,67,89,56,8.92,68,51,71,3,0,4,4,90,5,Yes,0,0.0
4132,Female,69,57,53,7.09,51,93,77,3,5,8,3,94,2,Yes,1,4.99
4133,Female,56,67,85,7.77,48,47,40,1,3,11,2,87,0,No,0,0.0
4134,Male,75,50,60,9.65,83,91,76,0,2,7,0,71,5,No,1,4.81
4135,Female,77,82,61,9.59,94,82,77,1,0,10,2,83,3,Yes,0,0.0
4136,Female,69,76,61,9.61,68,54,52,0,1,13,2,96,5,Yes,0,0.0
4137,Male,79,63,82,6.55,46,82,68,4,0,9,0,84,4,Yes,0,0.0
4138,Female,72,91,68,9.78,62,64,76,0,3,19,0,97,3,Yes,1,6.85
4139,Female,61,94,75,6.96,80,59,60,1,1,16,2,65,0,No,0,0.0
4140,Female,66,89,51,6.69,73,76,99,2,5,5,4,91,3,Yes,0,0.0
4141,Female,62,51,64,9.48,79,83,74,0,0,11,1,71,4,No,0,0.0
4142,Female,90,91,71,8.76,76,61,76,0,1,10,3,76,3,Yes,0,0.0
4143,Female,77,62,81,9.44,77,77,50,0,0,24,5,83,3,Yes,0,0.0
4144,Female,53,82,80,6.22,63,55,82,4,2,5,3,66,2,Yes,1,11.26
4145,Male,83,72,93,7.91,83,49,43,2,2,23,1,92,5,No,0,0.0
4146,Male,95,66,59,9.74,68,55,51,0,4,5,3,75,5,No,0,0.0
4147,Male,57,76,83,6.33,89,94,64,5,1,18,3,65,1,Yes,1,3.07
4148,Female,60,58,88,5.69,78,47,80,3,2,1,3,66,3,No,0,0.0
4149,Female,73,67,61,6.66,84,60,88,0,0,21,5,91,3,No,0,0.0
4150,Female,59,93,87,8.12,43,90,57,1,0,5,4,70,2,Yes,1,13.79
4151,Male,72,79,72,6.2,51,40,59,4,5,10,1,93,1,Yes,0,0.0
4152,Female,57,75,84,9.19,99,94,84,3,0,8,4,78,4,Yes,0,0.0
4153,Female,66,65,91,8.97,64,43,65,1,5,21,5,77,2,Yes,0,0.0
4154,Female,73,84,84,6.74,72,79,81,0,0,3,4,83,1,Yes,1,3.72
4155,Male,73,59,92,9.48,82,71,58,4,2,13,0,82,2,Yes,1,8.71
4156,Female,57,93,76,6.14,55,54,43,5,5,15,3,83,3,No,1,6.99
4157,Male,58,77,51,9.66,86,47,42,4,0,2,3,70,5,No,0,0.0
4158,Male,72,52,91,6.38,52,96,47,1,3,13,0,63,5,No,0,0.0
4159,Male,87,73,80,8.01,51,60,70,3,3,19,0,85,5,Yes,1,13.61
4160,Female,71,83,76,7.24,45,98,55,0,4,0,2,80,3,No,0,0.0
4161,Female,67,90,85,6.16,41,86,85,4,1,1,3,94,2,No,1,8.21
4162,Male,59,80,52,7.94,43,74,82,2,4,6,5,96,0,No,1,13.09
4163,Male,86,68,85,9.66,89,96,62,4,4,0,1,86,4,No,0,0.0
4164,Male,75,77,51,8.35,87,88,45,3,1,14,4,77,4,No,0,0.0
4165,Female,78,74,83,7.45,93,62,55,2,4,21,5,60,4,Yes,1,3.65
4166,Male,72,95,88,8.3,85,84,74,0,1,12,1,93,4,No,0,0.0
4167,Female,64,87,83,7.79,62,93,91,0,1,3,0,79,2,No,1,12.42
4168,Male,68,74,84,7.0,56,76,78,1,2,13,1,78,2,Yes,1,3.13
4169,Female,71,61,53,7.82,82,93,64,5,4,0,0,81,4,Yes,0,0.0
4170,Male,70,85,82,8.34,44,74,65,3,5,11,2,66,4,Yes,0,0.0
4171,Male,61,77,63,6.42,52,58,56,0,3,12,5,70,4,No,0,0.0
4172,Female,60,58,69,9.66,69,99,77,3,1,23,0,77,2,No,1,8.3
4173,Female,92,88,71,7.92,97,93,76,2,4,2,4,88,0,No,1,13.54
4174,Male,70,92,60,7.94,44,68,48,2,1,1,5,91,1,Yes,1,8.35
4175,Male,72,82,95,9.67,66,87,50,3,2,3,1,88,1,No,1,11.58
4176,Female,67,69,52,6.78,83,92,80,2,3,8,0,74,5,Yes,0,0.0
4177,Male,72,77,86,9.45,64,55,89,3,3,6,4,87,5,No,0,0.0
4178,Male,57,92,77,9.7,70,88,85,2,5,2,3,92,4,No,0,0.0
4179,Male,70,91,57,6.9,74,80,69,1,0,18,1,98,0,No,1,12.93
4180,Male,52,56,61,9.49,69,41,66,3,4,10,1,90,5,No,0,0.0
4181,Female,68,64,53,6.73,41,96,70,2,4,2,0,63,2,Yes,1,9.77
4182,Male,65,85,74,7.38,79,46,88,0,3,1,1,70,5,No,0,0.0
4183,Male,85,60,78,7.56,94,68,60,0,5,23,3,89,0,No,0,0.0
4184,Male,71,95,75,6.92,98,57,63,1,1,11,3,96,3,No,0,0.0
4185,Male,69,86,93,7.74,53,50,55,1,1,7,0,96,4,No,0,0.0
4186,Female,71,57,84,7.78,63,51,87,2,5,11,4,65,4,Yes,0,0.0
4187,Female,50,94,52,7.27,60,88,58,0,2,13,5,62,0,No,1,5.31
4188,Male,51,52,87,6.82,85,58,69,1,2,23,2,73,0,Yes,0,0.0
4189,Male,82,94,56,5.74,58,62,70,2,3,3,2,84,4,Yes,0,0.0
4190,Female,67,78,68,6.75,40,82,92,4,0,1,2,97,3,No,0,0.0
4191,Male,58,51,53,5.63,92,51,51,4,3,7,3,85,0,Yes,0,0.0
4192,Female,57,90,61,7.01,88,41,42,1,1,8,3,64,1,Yes,0,0.0
4193,Female,95,90,57,8.33,65,92,46,0,1,20,0,66,5,Yes,0,0.0
4194,Female,60,53,65,8.36,43,70,50,3,2,9,0,98,4,No,1,3.18
4195,Female,64,61,77,6.8,61,95,73,1,3,10,3,92,5,Yes,1,4.35
4196,Male,73,79,60,8.26,67,42,54,2,3,9,4,87,3,No,0,0.0
4197,Female,64,80,80,8.2,56,56,88,5,5,24,2,69,1,No,1,4.46
4198,Female,68,59,89,7.73,72,98,99,4,5,24,5,75,4,No,0,0.0
4199,Female,94,69,50,7.93,53,85,40,4,5,18,5,97,3,No,1,5.41
4200,Male,85,77,66,5.97,77,88,70,1,3,24,4,99,2,No,1,3.21
4201,Male,63,69,58,7.91,89,70,69,1,5,23,0,96,4,No,0,0.0
4202,Male,66,76,50,8.49,46,63,74,3,0,9,1,82,3,No,0,0.0
4203,Male,95,62,64,7.37,90,56,98,0,0,23,4,65,3,Yes,0,0.0
4204,Female,94,89,57,7.49,44,55,87,2,0,12,2,73,4,No,0,0.0
4205,Female,89,64,50,9.34,90,95,68,3,2,22,2,79,1,Yes,1,4.18
4206,Female,81,77,65,9.78,68,53,81,2,2,3,1,74,1,Yes,1,5.09
4207,Female,75,58,55,6.67,77,52,99,0,4,7,5,90,4,Yes,0,0.0
4208,Female,76,52,95,6.78,43,51,83,5,2,21,4,83,3,Yes,0,0.0
4209,Female,80,86,58,9.34,69,81,67,2,4,2,4,90,3,Yes,0,0.0
4210,Male,53,85,50,9.45,80,72,65,2,1,5,3,89,2,Yes,1,8.5
4211,Female,81,61,57,7.67,57,76,68,3,3,8,1,74,5,No,0,0.0
4212,Female,86,59,82,9.14,62,63,94,4,4,3,5,85,5,Yes,0,0.0
4213,Female,60,56,75,7.76,67,55,93,3,0,19,3,80,3,No,0,0.0
4214,Male,85,62,62,6.05,65,53,93,1,1,7,0,91,0,Yes,0,0.0
4215,Male,85,81,77,8.21,86,98,40,1,4,5,0,99,5,Yes,0,0.0
4216,Female,55,88,69,9.2,62,50,97,4,4,17,4,99,3,No,0,0.0
4217,Male,93,68,91,7.69,49,86,60,2,5,15,4,60,2,Yes,1,13.07
4218,Male,63,91,95,7.82,55,94,86,2,2,21,1,98,5,Yes,0,0.0
4219,Male,91,83,59,9.51,66,73,78,4,0,22,5,82,5,Yes,0,0.0
4220,Male,58,92,76,8.72,65,88,81,1,1,1,2,66,3,No,0,0.0
4221,Male,65,94,76,7.48,44,84,57,2,3,19,0,97,3,No,0,0.0
4222,Female,75,66,71,9.13,76,76,83,3,1,10,4,61,1,No,0,0.0
4223,Male,90,56,80,7.86,97,84,72,0,5,24,0,74,1,Yes,0,0.0
4224,Male,82,92,52,6.99,71,83,50,2,3,7,1,88,2,No,0,0.0
4225,Female,59,69,68,8.75,70,48,88,3,2,13,0,73,0,No,1,5.15
4226,Male,50,91,82,6.76,99,74,91,1,5,1,0,96,2,Yes,0,0.0
4227,Female,72,85,56,6.36,40,47,91,1,3,1,2,75,4,No,0,0.0
4228,Female,85,75,91,7.21,64,51,47,5,3,20,0,93,5,No,1,13.82
4229,Female,52,94,66,5.79,62,60,80,2,3,2,2,99,2,No,0,0.0
4230,Female,78,59,85,7.37,40,56,72,1,2,5,2,75,0,No,0,0.0
4231,Male,84,67,73,7.26,74,49,84,3,5,20,5,82,2,Yes,1,4.56
4232,Female,63,54,67,8.32,86,76,76,2,5,2,3,64,5,Yes,0,0.0
4233,Female,86,91,56,8.16,54,92,96,5,0,24,2,75,1,Yes,0,0.0
4234,Female,84,67,64,9.35,77,45,56,1,2,1,5,67,1,Yes,0,0.0
4235,Female,93,76,63,9.75,46,42,84,1,1,7,1,88,4,Yes,0,0.0
4236,Male,78,92,83,7.95,40,68,42,4,0,17,2,75,2,Yes,0,0.0
4237,Female,66,50,55,7.56,74,62,50,3,3,23,1,92,3,Yes,0,0.0
4238,Female,94,70,69,8.32,47,93,62,0,2,3,1,83,5,No,0,0.0
4239,Male,58,78,91,9.45,49,73,79,3,2,16,0,85,0,Yes,0,0.0
4240,Female,84,62,78,8.51,74,92,79,1,3,9,2,82,0,No,1,4.03
4241,Female,85,81,71,7.6,41,55,72,5,0,21,5,83,5,No,0,0.0
4242,Female,63,68,72,8.21,92,77,69,1,3,24,2,60,4,Yes,0,0.0
4243,Female,88,56,64,7.15,45,60,72,1,5,10,1,81,1,No,0,0.0
4244,Female,74,62,77,7.63,60,88,71,0,4,2,3,63,1,Yes,1,14.93
4245,Male,50,76,66,8.9,84,76,58,4,5,24,1,60,1,Yes,1,5.93
4246,Female,57,60,81,8.19,55,58,41,4,3,17,2,80,4,Yes,0,0.0
4247,Male,74,80,79,9.75,76,66,50,0,1,14,3,61,4,Yes,0,0.0
4248,Female,57,50,71,6.17,92,42,92,4,4,20,5,62,3,No,1,9.64
4249,Male,57,81,90,7.78,65,74,41,2,4,4,3,87,1,No,0,0.0
4250,Female,85,91,58,5.55,43,43,99,5,4,17,5,95,0,Yes,1,8.16
4251,Female,87,64,69,7.44,74,56,66,2,3,5,3,64,1,No,0,0.0
4252,Male,90,70,72,5.78,58,49,62,4,2,0,2,85,5,Yes,0,0.0
4253,Male,54,75,84,9.73,63,60,72,2,1,18,3,63,2,Yes,1,13.95
4254,Female,78,83,65,5.54,76,60,62,5,1,17,5,93,4,No,0,0.0
4255,Female,69,52,52,9.09,81,82,48,4,3,9,3,83,0,No,1,9.97
4256,Female,50,66,51,7.49,83,63,51,5,5,6,5,82,3,Yes,0,0.0
4257,Male,53,70,95,5.84,92,88,64,2,4,21,5,62,3,No,0,0.0
4258,Female,69,53,52,6.12,43,51,69,5,1,12,2,85,1,No,0,0.0
4259,Male,59,67,65,7.47,77,87,41,4,0,12,2,97,5,No,0,0.0
4260,Female,73,65,86,8.49,73,84,55,2,4,12,0,84,1,Yes,1,5.3
4261,Male,72,80,74,8.07,78,99,59,0,1,20,3,94,3,No,0,0.0
4262,Female,70,66,60,9.25,98,61,88,3,3,21,5,64,3,No,0,0.0
4263,Female,50,51,90,6.85,61,62,43,5,4,0,5,75,4,No,0,0.0
4264,Male,50,62,63,8.59,80,54,65,4,4,24,0,64,0,Yes,1,10.83
4265,Female,58,75,80,5.57,83,43,58,3,3,0,3,70,1,No,0,0.0
4266,Male,68,65,73,5.72,44,49,64,2,4,0,0,75,2,Yes,0,0.0
4267,Male,52,77,74,6.54,47,49,61,3,3,9,1,71,0,No,0,0.0
4268,Male,67,68,51,6.57,92,63,91,5,0,2,5,72,2,Yes,1,3.26
4269,Female,66,90,81,8.82,91,84,90,4,3,21,0,61,1,Yes,1,3.89
4270,Male,58,91,84,7.27,71,70,69,3,1,21,2,79,0,No,0,0.0
4271,Female,82,75,74,8.2,44,78,45,0,2,23,5,80,5,No,1,9.94
4272,Male,80,86,60,9.1,42,44,79,1,0,23,3,77,4,No,0,0.0
4273,Male,75,81,63,8.43,97,92,80,0,5,5,5,95,4,Yes,0,0.0
4274,Male,87,61,92,7.81,95,54,97,3,3,8,5,64,4,No,0,0.0
4275,Male,60,81,53,6.81,85,82,92,5,1,10,1,74,5,No,0,0.0
4276,Male,95,75,75,8.1,92,91,41,3,5,11,4,72,1,Yes,1,7.59
4277,Male,79,92,53,5.96,46,87,91,5,2,18,4,66,3,No,0,0.0
4278,Female,63,59,73,9.72,90,43,63,4,3,16,2,96,4,No,1,12.99
4279,Male,69,55,83,8.35,92,92,93,3,3,3,4,62,4,Yes,0,0.0
4280,Male,89,69,58,8.72,76,65,57,2,5,20,3,87,5,Yes,0,0.0
4281,Female,52,63,79,9.0,41,46,67,1,5,6,0,87,3,Yes,0,0.0
4282,Male,57,57,69,9.75,47,79,92,2,4,4,5,74,2,No,1,5.9
4283,Male,83,73,65,6.4,55,53,72,1,0,1,0,85,3,Yes,0,0.0
4284,Female,70,61,59,9.22,58,74,60,3,2,19,5,77,2,Yes,1,11.64
4285,Female,53,75,67,7.35,70,62,74,2,0,5,0,98,5,No,0,0.0
4286,Female,91,53,50,7.27,80,50,46,1,4,11,0,77,1,Yes,0,0.0
4287,Female,93,67,81,9.51,41,44,45,2,4,0,3,71,2,No,0,0.0
4288,Female,59,93,67,9.13,65,76,85,4,0,19,3,64,0,No,1,4.14
4289,Female,59,57,78,5.56,92,97,60,1,1,22,3,65,0,No,1,8.42
4290,Female,89,67,62,9.42,90,57,80,0,5,18,5,65,0,No,1,13.56
4291,Female,89,59,70,7.93,72,94,71,0,2,19,3,69,0,Yes,1,4.23
4292,Female,79,71,55,6.23,48,64,85,5,3,5,3,61,2,No,1,11.7
4293,Male,64,91,56,6.45,99,75,60,5,2,12,1,69,3,No,0,0.0
4294,Male,87,73,82,6.62,40,46,64,5,0,15,4,87,4,Yes,0,0.0
4295,Male,82,52,71,5.57,95,59,68,4,0,8,0,85,5,Yes,1,13.14
4296,Male,53,95,56,6.41,50,68,46,2,3,21,4,90,5,No,0,0.0
4297,Male,93,79,69,8.09,42,69,63,5,4,1,3,96,4,No,0,0.0
4298,Female,70,51,78,7.07,88,50,57,3,1,0,5,65,2,No,0,0.0
4299,Female,94,74,65,5.53,88,99,86,0,3,21,2,97,5,No,0,0.0
4300,Male,74,67,50,8.66,88,84,41,2,0,0,3,69,3,No,1,4.37
4301,Male,63,57,78,6.33,69,74,42,2,3,3,3,77,5,Yes,0,0.0
4302,Male,87,68,82,6.76,59,63,81,1,4,12,3,73,0,Yes,0,0.0
4303,Female,93,86,60,6.64,99,46,56,0,1,18,3,73,1,Yes,0,0.0
4304,Female,72,68,75,6.8,95,98,68,2,2,4,0,86,0,Yes,1,3.38
4305,Male,56,60,62,8.61,79,87,45,3,0,12,0,99,2,Yes,1,13.02
4306,Female,94,59,76,9.0,84,42,42,1,2,18,0,83,5,No,0,0.0
4307,Female,76,82,50,6.22,53,82,95,2,4,11,0,83,1,No,1,7.4
4308,Male,62,88,58,6.05,62,72,68,1,4,0,3,93,0,No,1,8.85
4309,Female,53,68,58,6.15,70,87,67,5,5,10,0,81,2,No,1,12.45
4310,Female,91,72,58,5.71,41,70,43,0,2,11,3,96,3,Yes,0,0.0
4311,Female,66,68,55,6.82,98,58,65,4,5,10,0,73,3,No,0,0.0
4312,Female,61,84,62,5.79,57,69,73,4,1,4,5,68,1,No,1,11.74
4313,Male,78,56,75,6.39,94,78,50,0,5,12,2,69,2,Yes,0,0.0
4314,Female,58,50,85,8.63,98,67,80,0,3,24,0,62,5,No,0,0.0
4315,Male,65,84,56,8.27,98,51,56,4,0,17,1,63,3,No,0,0.0
4316,Female,84,68,65,8.98,57,52,88,3,4,14,4,60,3,No,1,10.83
4317,Female,50,53,54,8.56,86,46,54,1,4,3,4,60,3,No,0,0.0
4318,Male,50,62,81,6.04,94,83,81,0,0,8,4,61,0,No,1,5.14
4319,Male,52,66,82,5.73,43,40,64,0,3,19,4,71,2,Yes,0,0.0
4320,Male,55,82,73,9.53,80,91,58,1,3,24,4,89,0,Yes,1,9.88
4321,Male,67,81,63,8.01,42,48,53,3,0,6,2,90,2,No,0,0.0
4322,Female,89,62,62,9.78,56,41,45,0,2,9,5,92,0,Yes,0,0.0
4323,Male,79,69,53,7.34,45,45,97,0,5,9,2,63,4,No,0,0.0
4324,Female,55,92,58,9.01,56,46,70,2,1,16,2,87,5,Yes,0,0.0
4325,Female,78,57,75,9.18,86,56,96,1,2,12,4,76,1,Yes,1,3.97
4326,Male,77,76,77,5.92,94,56,87,1,3,23,4,73,2,No,0,0.0
4327,Male,89,62,75,5.67,45,85,44,0,2,3,1,62,1,Yes,0,0.0
4328,Female,86,62,95,6.75,49,67,80,2,5,21,2,94,5,Yes,1,8.74
4329,Female,69,66,54,8.34,63,50,64,0,0,22,2,88,1,Yes,0,0.0
4330,Male,88,91,66,5.67,48,51,81,3,3,18,5,99,1,Yes,0,0.0
4331,Female,92,54,68,6.27,65,96,82,4,5,1,0,96,1,No,1,6.2
4332,Female,50,56,80,8.66,95,97,96,3,5,4,0,75,0,No,0,0.0
4333,Male,63,85,87,6.03,89,80,58,4,4,11,0,75,5,No,0,0.0
4334,Male,87,75,59,8.3,79,92,76,2,0,19,4,84,3,No,0,0.0
4335,Male,86,94,94,6.78,93,82,82,0,0,22,5,60,2,Yes,1,10.36
4336,Male,71,79,57,9.79,57,47,56,2,1,20,4,81,5,Yes,0,0.0
4337,Female,95,64,82,8.39,48,61,75,1,2,18,3,86,3,No,0,0.0
4338,Female,50,69,51,9.62,72,81,46,3,2,13,5,74,3,Yes,0,0.0
4339,Male,75,79,83,6.02,82,92,67,3,0,4,1,95,2,No,1,4.77
4340,Female,56,78,90,7.58,53,88,43,5,5,19,5,89,1,No,1,10.12
4341,Male,81,84,91,8.44,87,63,72,3,5,18,2,61,3,Yes,0,0.0
4342,Male,60,71,70,6.49,52,69,92,3,2,7,4,76,4,No,0,0.0
4343,Female,71,65,72,7.31,85,96,57,4,2,17,0,63,3,Yes,0,0.0
4344,Male,59,83,57,6.19,82,70,66,4,4,0,4,63,3,No,1,3.31
4345,Male,90,67,70,9.68,69,60,41,3,4,3,2,84,1,Yes,0,0.0
4346,Male,58,59,80,9.34,57,88,62,2,2,21,5,92,5,Yes,1,9.03
4347,Female,72,91,80,7.82,59,54,90,1,3,14,3,90,4,No,0,0.0
4348,Male,88,72,69,8.79,52,83,83,2,0,7,2,66,3,No,0,0.0
4349,Male,82,79,73,7.73,95,85,70,1,4,8,3,70,1,No,1,3.38
4350,Female,88,89,86,7.37,82,62,51,2,2,8,3,67,0,No,0,0.0
4351,Male,69,87,73,7.5,40,69,85,5,0,6,0,74,2,No,0,0.0
4352,Female,54,72,88,8.85,42,83,46,5,3,20,5,79,1,No,1,7.48
4353,Female,74,92,69,7.2,78,94,59,1,0,8,0,66,4,Yes,0,0.0
4354,Female,75,91,66,7.88,53,42,68,1,0,9,1,71,4,Yes,0,0.0
4355,Female,73,64,69,5.85,65,90,99,1,4,6,2,74,1,Yes,1,6.51
4356,Female,89,86,50,6.4,63,92,70,2,0,5,2,85,2,Yes,0,0.0
4357,Male,70,72,87,6.86,63,65,46,2,4,21,4,79,1,Yes,0,0.0
4358,Male,80,85,66,6.63,40,51,47,1,0,4,1,65,5,Yes,0,0.0
4359,Female,73,86,73,7.1,54,69,56,2,3,0,0,93,3,Yes,1,6.9
4360,Male,64,81,79,9.79,99,74,42,3,3,11,5,81,1,No,1,6.76
4361,Female,92,93,67,6.8,86,75,65,4,0,11,4,78,1,No,1,12.33
4362,Male,73,58,84,6.06,93,52,46,5,5,4,0,68,3,No,0,0.0
4363,Male,59,57,51,5.77,96,49,49,5,0,0,4,84,4,Yes,0,0.0
4364,Male,84,92,56,6.24,80,60,45,3,1,20,3,62,5,Yes,0,0.0
4365,Female,88,76,90,5.83,63,57,44,3,0,5,5,64,1,Yes,0,0.0
4366,Male,70,95,82,8.39,91,91,47,4,4,21,5,74,4,No,0,0.0
4367,Female,81,58,77,8.38,45,87,98,3,5,7,0,77,2,Yes,1,9.49
4368,Female,56,77,54,7.9,95,93,46,5,2,18,2,61,4,No,0,0.0
4369,Female,62,86,93,6.25,65,42,97,0,0,20,2,60,0,Yes,0,0.0
4370,Male,77,71,50,5.93,70,82,82,4,3,14,5,99,2,No,1,13.77
4371,Male,85,61,80,6.97,97,45,75,0,3,23,1,71,2,Yes,0,0.0
4372,Female,54,81,51,8.4,57,46,98,4,5,11,5,81,3,No,0,0.0
4373,Female,85,54,90,9.28,93,61,43,3,0,7,1,83,1,Yes,0,0.0
4374,Female,63,64,90,5.89,43,41,73,4,5,14,3,87,5,Yes,0,0.0
4375,Female,80,52,95,8.22,64,44,53,3,2,1,5,86,0,Yes,0,0.0
4376,Male,94,64,76,8.14,44,77,86,2,5,22,0,79,1,No,0,0.0
4377,Female,53,85,75,7.89,44,41,58,3,2,11,4,78,4,Yes,0,0.0
4378,Male,54,56,85,8.39,55,75,90,2,2,12,1,88,3,Yes,0,0.0
4379,Female,51,80,58,5.92,92,55,62,3,0,0,1,74,2,No,0,0.0
4380,Female,67,84,73,9.65,78,53,51,4,4,5,4,82,2,Yes,1,6.99
4381,Female,89,53,90,6.19,70,56,67,1,3,11,5,84,4,No,0,0.0
4382,Male,94,87,59,8.92,43,71,52,4,2,19,4,80,0,Yes,1,5.92
4383,Male,92,61,74,5.89,48,40,88,4,2,21,4,98,4,No,0,0.0
4384,Male,74,95,85,5.89,80,81,88,2,4,16,3,81,1,Yes,1,5.72
4385,Male,51,60,60,6.9,53,97,69,3,3,20,4,67,2,Yes,1,9.57
4386,Female,65,75,62,9.48,93,74,99,1,2,17,4,62,2,Yes,1,13.45
4387,Female,82,86,76,7.12,56,47,84,0,1,9,2,63,0,Yes,0,0.0
4388,Male,90,58,69,6.61,53,78,40,2,3,19,2,97,4,No,0,0.0
4389,Male,86,59,94,7.8,91,84,90,0,0,1,2,94,0,No,0,0.0
4390,Female,95,79,69,5.58,97,63,84,1,3,2,3,85,2,No,1,4.92
4391,Male,61,59,88,7.31,84,78,64,4,3,1,1,85,5,Yes,0,0.0
4392,Male,57,86,85,7.48,93,65,84,0,0,0,2,99,2,No,1,3.66
4393,Female,67,85,55,6.73,98,69,59,5,4,5,5,78,1,No,1,8.12
4394,Male,75,92,82,8.81,73,68,60,2,1,3,3,84,5,Yes,0,0.0
4395,Female,63,83,91,6.6,85,72,62,3,0,21,2,78,1,No,0,0.0
